Date,Route,Time,Day,Location,Incident,MinDelay,MinGap,Direction,Vehicle,Month
2022-01-02,52,21:00:00,Sunday,"LAWRENCE , Toronto",Utilized Off Route,20,40,N,3546,January
2022-01-02,7,21:00:00,Sunday,"BATHURST & WILSON, Toronto",Operations - Operator,10,20,N,9004,January
2022-01-02,102,21:00:00,Sunday,"ST CLAIR & KINGSTON, Toronto",Security,10,21,E,1595,January
2022-01-02,53,21:30:00,Sunday,"FINCH & MORNINGSIDE, Toronto",Mechanical,20,40,E,3310,January
2022-01-02,47,22:00:00,Sunday,"LANSDOWNE & ST CLAIR, Toronto",Utilized Off Route,10,20,S,8166,January
2022-01-02,41,22:00:00,Sunday,"KEELE , Toronto",Mechanical,20,40,A,1091,January
2022-01-02,94,22:30:00,Sunday,"WELLESLEY & SHERBOUR, Toronto",Security,13,22,E,8456,January
2022-01-02,22,22:30:00,Sunday,"BINGHAM LOOP, Toronto",Emergency Services,10,20,A,8875,January
2022-01-02,56,23:00:00,Sunday,"DONL&S & O'CONNOR, Toronto",Diversion,50,72,B,0,January
2022-01-02,95,23:30:00,Sunday,"ELLESMERE & WARDEN, Toronto",Road Blocked - NON-TTC Collision,78,88,E,1219,January
2022-01-02,63,00:00:00,Sunday,"EGLINTON WEST , Toronto",Emergency Services,10,20,A,8343,January
2022-01-02,36,00:30:00,Sunday,"FINCH & TOBERMORY, Toronto",Mechanical,10,20,W,3626,January
2022-01-02,84,01:00:00,Sunday,"SHEPPARD & BATHURST, Toronto",Operations - Operator,10,20,E,3553,January
2022-01-02,87,01:00:00,Sunday,"MAIN STREET , Toronto",Utilized Off Route,11,22,E,9223,January
2022-01-02,24,01:30:00,Sunday,"VICTORIA PARK & SHEP, Toronto",Investigation,19,39,S,8488,January
2022-01-03,307,02:00:00,Monday,"BATHURST & GREENWIN, Toronto",Operations - Operator,30,60,N,0,January
2022-01-03,300,02:30:00,Monday,"DANFORTH & CHESTER, Toronto",Utilized Off Route,15,30,E,8134,January
2022-01-03,320,03:00:00,Monday,"YONGE & GLENCAIRN, Toronto",Utilized Off Route,7,14,N,8323,January
2022-01-03,307,03:30:00,Monday,"BATHURST & WILSON, Toronto",Operations - Operator,30,60,N,8332,January
2022-01-03,307,03:30:00,Monday,"BATHURST & WILSON, Toronto",Operations - Operator,60,90,N,8332,January
2022-01-03,123,04:30:00,Monday,"KIPLING , Toronto",Operations - Operator,18,30,S,0,January
2022-01-03,52,05:00:00,Monday,"BATHURST & LAWRENCE, Toronto",Operations - Operator,24,0,A,0,January
2022-01-03,108,05:00:00,Monday,"ARROW GARAGE, Toronto",Operations - Operator,20,0,A,0,January
2022-01-03,37,05:00:00,Monday,"ISLINGTON & BLOOR, Toronto",Operations - Operator,15,30,N,0,January
2022-01-03,168,05:00:00,Monday,"DUNDAS WEST , Toronto",Operations - Operator,10,20,W,0,January
2022-01-03,46,05:00:00,Monday,"KIPLING , Toronto",Operations - Operator,24,46,N,0,January
2022-01-03,44,05:00:00,Monday,"COLONIAN SAM LOOP, Toronto",Operations - Operator,15,30,A,0,January
2022-01-03,79,05:30:00,Monday,"JANE & WESTON, Toronto",Diversion,140,155,A,1046,January
2022-01-03,165,05:30:00,Monday,"YORK MILLS , Toronto",Operations - Operator,6,12,A,0,January
2022-01-03,110,05:30:00,Monday,"EVANS & ISLINGTON, Toronto",Operations - Operator,9,29,S,0,January
2022-01-03,40,05:30:00,Monday,"QUEENSWAY GARAGE, Toronto",Operations - Operator,18,36,A,0,January
2022-01-03,89,05:30:00,Monday,"JANE & WESTON, Toronto",Diversion,200,210,A,0,January
2022-01-03,15,05:30:00,Monday,"SHERWAY GARDEN, Toronto",Operations - Operator,21,34,E,0,January
2022-01-03,112,05:30:00,Monday,"KIPLING , Toronto",Operations - Operator,14,24,N,0,January
2022-01-03,189,05:30:00,Monday,"JANE & ST CLAIR, Toronto",Operations - Operator,35,70,S,0,January
2022-01-03,7,05:30:00,Monday,"BATHURST & WILSON, Toronto",Operations - Operator,10,15,S,9010,January
2022-01-03,165,06:00:00,Monday,"YORK MILLS , Toronto",Operations - Operator,9,12,A,0,January
2022-01-03,44,06:00:00,Monday,"KIPLING , Toronto",Operations - Operator,8,14,S,0,January
2022-01-03,110,06:00:00,Monday,"LONG BRANCH LOOP, Toronto",Operations - Operator,10,21,N,0,January
2022-01-03,937,06:00:00,Monday,"QUEENSWAY GARAGE, Toronto",Operations - Operator,12,26,A,0,January
2022-01-03,84,06:00:00,Monday,"FINCH & ARROW, Toronto",Operations - Operator,18,0,A,0,January
2022-01-03,171,06:00:00,Monday,"JANE & WESTON, Toronto",Diversion,155,175,N,0,January
2022-01-03,36,06:00:00,Monday,"HUMBERWOOD LOOP, Toronto",Operations - Operator,4,9,A,0,January
2022-01-03,44,06:00:00,Monday,"COL SAMUEL SMITH LOOP, Toronto",Operations - Operator,6,12,N,0,January
2022-01-03,96,06:00:00,Monday,"CARRIER LOOP, Toronto",Operations - Operator,18,35,A,0,January
2022-01-03,36,06:00:00,Monday,"HUMBERWOOD LOOP, Toronto",Operations - Operator,4,9,E,0,January
2022-01-03,952,06:00:00,Monday,"PEARSON AIRPORT, Toronto",Operations - Operator,9,0,A,0,January
2022-01-03,44,06:00:00,Monday,"COL SAMUEL SMITH LOOP, Toronto",Operations - Operator,6,12,N,0,January
2022-01-03,989,06:00:00,Monday,"SIGNET & STEELES, Toronto",Operations - Operator,14,29,S,0,January
2022-01-03,15,06:00:00,Monday,"ROYAL YORK , Toronto",Operations - Operator,13,24,S,0,January
2022-01-03,952,06:00:00,Monday,"PEARSON AIRPORT, Toronto",Operations - Operator,10,19,A,0,January
2022-01-03,84,06:00:00,Monday,"SHEPPARD & RIVALDA, Toronto",Operations - Operator,20,63,A,0,January
2022-01-03,123,06:00:00,Monday,"SHERWAY GARDENS, Toronto",Operations - Operator,7,14,N,0,January
2022-01-03,165,06:00:00,Monday,"WILSON & KEELE, Toronto",Road Blocked - NON-TTC Collision,72,81,E,3593,January
2022-01-03,165,06:00:00,Monday,"YORK MILLS , Toronto",Operations - Operator,5,11,A,0,January
2022-01-03,96,06:00:00,Monday,"HUMBERLINE & FINCH, Toronto",Mechanical,17,34,E,3600,January
2022-01-03,32,06:30:00,Monday,"RENFORTH , Toronto",Mechanical,10,20,E,1084,January
2022-01-03,37,06:30:00,Monday,"ISLINGTON , Toronto",Operations - Operator,14,29,S,0,January
2022-01-03,119,06:30:00,Monday,"WILSON , Toronto",Operations - Operator,20,40,A,0,January
2022-01-03,38,06:30:00,Monday,"ELLESMERE & MARKHAM, Toronto",Mechanical,11,26,W,1333,January
2022-01-03,84,06:30:00,Monday,"SHEPPARD YONGE , Toronto",Operations - Operator,18,36,A,0,January
2022-01-03,63,06:30:00,Monday,"EGLINTON WEST , Toronto",Operations - Operator,8,16,S,0,January
2022-01-03,902,06:30:00,Monday,"BRIMLEY & DANFORTH, Toronto",Collision - TTC,10,20,S,3419,January
2022-01-03,952,06:30:00,Monday,"LAWRENCE , Toronto",Operations - Operator,11,22,A,0,January
2022-01-03,953,06:30:00,Monday,"FINCH , Toronto",Operations - Operator,14,28,A,0,January
2022-01-03,165,06:30:00,Monday,"YORK MILLS , Toronto",Operations - Operator,6,12,A,0,January
2022-01-03,84,06:30:00,Monday,"SHEPPARD YONGE , Toronto",Operations - Operator,18,36,A,0,January
2022-01-03,32,06:30:00,Monday,"EGLINTON & EMMIT, Toronto",Operations - Operator,12,23,W,0,January
2022-01-03,32,06:30:00,Monday,"EMMETT & VERONA, Toronto",Operations - Operator,11,23,E,0,January
2022-01-03,54,06:30:00,Monday,"LAWRENCE & KENNEDY, Toronto",Mechanical,5,10,W,8736,January
2022-01-03,84,06:30:00,Monday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,18,41,S,0,January
2022-01-03,36,06:30:00,Monday,"HUMBERWOOD LOOP, Toronto",Mechanical,4,9,E,3534,January
2022-01-03,925,06:30:00,Monday,"FRESHMEADOW & DON MI, Toronto",Mechanical,9,18,S,8646,January
2022-01-03,54,06:30:00,Monday,"LAWRENCE & DON MILLS, Toronto",Mechanical,5,10,E,8625,January
2022-01-03,84,06:30:00,Monday,"SHEPPARD & WESTON, Toronto",Operations - Operator,9,18,E,0,January
2022-01-03,944,06:30:00,Monday,"KIPLING , Toronto",Operations - Operator,10,7,A,0,January
2022-01-03,941,06:30:00,Monday,"KEELE , Toronto",Operations - Operator,11,22,N,1403,January
2022-01-03,125,07:00:00,Monday,"FINCH , Toronto",Operations - Operator,7,15,W,1383,January
2022-01-03,168,07:00:00,Monday,"DUNDAS WEST , Toronto",Mechanical,10,20,N,1068,January
2022-01-03,50,07:00:00,Monday,"MILL ROAD LOOP, Toronto",Emergency Services,15,30,A,8078,January
2022-01-03,941,07:00:00,Monday,"KEELE , Toronto",Operations - Operator,11,22,N,0,January
2022-01-03,76,07:00:00,Monday,"ROYAL YORK , Toronto",Mechanical,7,14,A,7977,January
2022-01-03,118,07:00:00,Monday,"JANE & WILSON, Toronto",Mechanical,30,60,E,8112,January
2022-01-03,32,07:00:00,Monday,"EGLINTON & BATHURST, Toronto",Mechanical,6,16,S,1098,January
2022-01-03,39,07:00:00,Monday,"OLD FINCH & VALLEY C, Toronto",Operations - Operator,15,30,A,0,January
2022-01-03,25,07:00:00,Monday,"PAPE , Toronto",Collision - TTC,7,15,A,8669,January
2022-01-03,32,07:00:00,Monday,"EGLINTON & EDEN VALL, Toronto",Mechanical,10,20,E,3733,January
2022-01-03,984,07:00:00,Monday,"SHEPPARD WEST , Toronto",Operations - Operator,8,16,A,0,January
2022-01-03,63,07:00:00,Monday,"EGLINTON WEST , Toronto",Operations - Operator,10,20,N,0,January
2022-01-03,165,07:00:00,Monday,"WILSON , Toronto",Mechanical,6,12,E,3487,January
2022-01-03,939,07:30:00,Monday,"SCARBROUGH CENTRE STAT, Toronto",Operations - Operator,7,15,W,0,January
2022-01-03,39,07:30:00,Monday,"FINCH , Toronto",Mechanical,15,30,E,3194,January
2022-01-03,16,07:30:00,Monday,"WARDEN , Toronto",Mechanical,9,19,N,9206,January
2022-01-03,165,07:30:00,Monday,"WILSON , Toronto",Mechanical,5,10,E,3710,January
2022-01-03,54,07:30:00,Monday,"LAWRENCE & KENNEDY, Toronto",Mechanical,5,10,W,8736,January
2022-01-03,96,08:00:00,Monday,"YORK MILLS , Toronto",Operations - Operator,17,33,A,0,January
2022-01-03,35,08:00:00,Monday,"JANE & WESTON, Toronto",Diversion,79,82,B,0,January
2022-01-03,37,08:00:00,Monday,"ISLINGTON & KINGSWAY, Toronto",Mechanical,10,20,N,8028,January
2022-01-03,17,08:00:00,Monday,"BIRCHMOUNT & MCNABB, Toronto",Mechanical,32,44,S,3162,January
2022-01-03,76,08:00:00,Monday,"LAKE SHORE & MIMICO, Toronto",Mechanical,7,14,N,8085,January
2022-01-03,67,08:00:00,Monday,"PHARMACY & ST BEDES, Toronto",Mechanical,17,34,S,8782,January
2022-01-03,68,08:30:00,Monday,"WARDEN & STEELES LOO, Toronto",Mechanical,6,12,S,3131,January
2022-01-03,996,08:30:00,Monday,"KEELE & WILSON, Toronto",Mechanical,9,19,E,3501,January
2022-01-03,21,08:30:00,Monday,"SCARBOROUGH CENTRE STA, Toronto",Mechanical,13,26,S,3449,January
2022-01-03,116,08:30:00,Monday,"MORNINGSIDE & NEILSO, Toronto",Collision - TTC,6,13,E,3455,January
2022-01-03,36,09:00:00,Monday,"FINCH & ALBION, Toronto",Operations - Operator,4,8,W,3590,January
2022-01-03,54,09:00:00,Monday,"STARSPRAY LOOP & LAW, Toronto",Collision - TTC,10,20,W,8692,January
2022-01-03,32,09:00:00,Monday,"EGLINTON & KEELE, Toronto",Mechanical,5,10,E,1398,January
2022-01-03,996,09:00:00,Monday,"WILSON & DUFFERIN, Toronto",Mechanical,9,19,E,3501,January
2022-01-03,36,09:00:00,Monday,"FINCH WEST , Toronto",Operations - Operator,4,8,W,9134,January
2022-01-03,52,09:00:00,Monday,"DIXON & ROYAL YORK, Toronto",Operations - Operator,24,48,E,3612,January
2022-01-03,84,09:00:00,Monday,"SHEPPARD & JANE, Toronto",Operations - Operator,8,16,W,3518,January
2022-01-03,13,09:00:00,Monday,"EGLINTON , Toronto",Operations - Operator,20,40,S,8145,January
2022-01-03,76,09:30:00,Monday,"ROYAL YORK , Toronto",Operations - Operator,20,50,A,3347,January
2022-01-03,80,09:30:00,Monday,"SHERWAY GARDENS, Toronto",Operations - Operator,30,60,E,8091,January
2022-01-03,73,09:30:00,Monday,"ROYAL YORK , Toronto",Operations - Operator,20,40,A,3336,January
2022-01-03,52,09:30:00,Monday,"WESTWOOD MALL, Toronto",Operations - Operator,20,40,N,8956,January
2022-01-03,42,10:00:00,Monday,"MCNICOLL & MILLIKEN, Toronto",Collision - TTC,14,28,W,3243,January
2022-01-03,7,10:00:00,Monday,"BATHURST & WILSON, Toronto",Operations - Operator,9,18,N,8376,January
2022-01-03,36,10:30:00,Monday,"HUMBERWOOD LOOP, Toronto",Operations - Operator,5,10,A,0,January
2022-01-03,25,10:30:00,Monday,"PAPE , Toronto",Operations - Operator,10,20,W,8854,January
2022-01-03,96,10:30:00,Monday,"HUMBER COLLEGE BLVD AN, Toronto",Collision - TTC,23,45,W,3623,January
2022-01-03,81,11:00:00,Monday,"PAPE & COSBURN, Toronto",Security,10,20,N,8652,January
2022-01-03,110,11:00:00,Monday,"ISLINGTON & EVANS, Toronto",Mechanical,20,40,N,1273,January
2022-01-03,47,11:00:00,Monday,"DUPONT & L&SDOWNE, Toronto",Operations - Operator,18,36,W,8365,January
2022-01-03,927,11:00:00,Monday,"AUKL& & DUNDAS, Toronto",Investigation,10,20,N,3546,January
2022-01-03,939,11:30:00,Monday,"FINCH & MCCOWAN, Toronto",Operations - Operator,9,18,E,3248,January
2022-01-03,37,11:30:00,Monday,"ISLINGTON & SUMMIT, Toronto",Road Blocked - NON-TTC Collision,10,21,N,8465,January
2022-01-03,36,11:30:00,Monday,"FINCH & DAMASCAS, Toronto",Mechanical,5,10,W,8957,January
2022-01-03,960,12:00:00,Monday,"FINCH , Toronto",Mechanical,9,18,A,8103,January
2022-01-03,41,12:00:00,Monday,"PIONEER VILLAGE STATIO, Toronto",Operations - Operator,12,24,S,9139,January
2022-01-03,905,12:00:00,Monday,"KENNEDY , Toronto",Operations - Operator,7,15,E,8519,January
2022-01-03,96,12:30:00,Monday,"WILSON & JANE, Toronto",Operations - Operator,23,46,A,3637,January
2022-01-03,996,12:30:00,Monday,"WILSON , Toronto",Operations - Operator,12,24,W,8919,January
2022-01-03,189,12:30:00,Monday,"HIGH PARK , Toronto",Operations - Operator,30,60,N,3343,January
2022-01-03,131,12:30:00,Monday,"SCARBOROUGH CENTRE STA, Toronto",Operations - Operator,13,26,A,0,January
2022-01-03,996,13:00:00,Monday,"WILSON , Toronto",Operations - Operator,12,24,A,8919,January
2022-01-03,96,13:00:00,Monday,"HUMBER COLLEGE, Toronto",Operations - Operator,23,46,E,3637,January
2022-01-03,29,13:00:00,Monday,"DUFFERIN & LAWRENCE, Toronto",Operations - Operator,7,14,S,9023,January
2022-01-03,29,13:00:00,Monday,"DUFFERIN & LAWRENCE, Toronto",Operations - Operator,7,14,N,9023,January
2022-01-03,96,13:00:00,Monday,"YORK MILLS , Toronto",Operations - Operator,23,46,S,8934,January
2022-01-03,96,13:00:00,Monday,"YORK MILLS , Toronto",Operations - Operator,23,46,A,8934,January
2022-01-03,116,13:30:00,Monday,"KENNEDY , Toronto",Operations - Operator,9,18,N,1219,January
2022-01-03,133,13:30:00,Monday,"FINCH & MORNINGSIDE, Toronto",Operations - Operator,11,22,E,1243,January
2022-01-03,11,13:30:00,Monday,"DAVISVILLE , Toronto",Operations - Operator,13,26,N,8734,January
2022-01-03,927,13:30:00,Monday,"KIPLING , Toronto",Operations - Operator,5,12,A,8908,January
2022-01-03,85,13:30:00,Monday,"MALVERN GATE, Toronto",Operations - Operator,15,30,E,3650,January
2022-01-03,32,13:30:00,Monday,"EGLINTON & KEELE, Toronto",Emergency Services,14,28,W,1407,January
2022-01-03,36,13:30:00,Monday,"FINCH WEST , Toronto",Operations - Operator,5,10,W,9138,January
2022-01-03,37,13:30:00,Monday,"ISLINGTON , Toronto",Operations - Operator,16,32,N,0,January
2022-01-03,40,13:30:00,Monday,"DUNDAS & CORDOVA, Toronto",Collision - TTC,20,40,E,8013,January
2022-01-03,32,13:30:00,Monday,"EGLINTON & KEELE, Toronto",Operations - Operator,15,30,A,1147,January
2022-01-03,40,13:30:00,Monday,"MABELLE & DUNDAS, Toronto",Diversion,227,247,B,0,January
2022-01-03,73,13:30:00,Monday,"ROYAL YORK , Toronto",Operations - Operator,20,40,N,3347,January
2022-01-03,47,14:00:00,Monday,"EASRLSCOURT LOOP, Toronto",Operations - Operator,18,46,E,8162,January
2022-01-03,71,14:00:00,Monday,"RUNNYMEDE , Toronto",Operations - Operator,11,22,A,0,January
2022-01-03,116,14:00:00,Monday,"MORNINGSIDE & SHEPPA, Toronto",Operations - Operator,9,18,S,1337,January
2022-01-03,39,14:00:00,Monday,"FINCH & KENNEDY, Toronto",Operations - Operator,8,16,A,3116,January
2022-01-03,11,14:00:00,Monday,"BAYVIEW & CUMMER, Toronto",Road Blocked - NON-TTC Collision,27,40,N,0,January
2022-01-03,927,14:00:00,Monday,"KIPLING , Toronto",Operations - Operator,7,15,A,0,January
2022-01-03,42,14:00:00,Monday,"BAYVIEW & CUMMER, Toronto",Road Blocked - NON-TTC Collision,27,40,N,8778,January
2022-01-03,939,14:30:00,Monday,"FINCH & BIRCHMOUNT, Toronto",Operations - Operator,5,11,W,3143,January
2022-01-03,123,14:30:00,Monday,"SHGD, Toronto",Operations - Operator,13,22,A,0,January
2022-01-03,37,14:30:00,Monday,"ISLINGTON , Toronto",Operations - Operator,18,36,A,0,January
2022-01-03,24,14:30:00,Monday,"VICTORIA PARK , Toronto",Operations - Operator,10,20,A,8427,January
2022-01-03,75,14:30:00,Monday,"SHERBOURNE & BLOOR, Toronto",Collision - TTC,10,20,N,8876,January
2022-01-03,124,14:30:00,Monday,"LAWRENCE , Toronto",Operations - Operator,7,14,A,0,January
2022-01-03,937,14:30:00,Monday,"MPOW, Toronto",Operations - Operator,5,13,A,0,January
2022-01-03,11,14:30:00,Monday,"BAYVIEW & RISEBOROUG, Toronto",Road Blocked - NON-TTC Collision,13,26,N,8778,January
2022-01-03,52,14:30:00,Monday,"LAWRENCE WEST , Toronto",Operations - Operator,20,40,W,8897,January
2022-01-03,937,14:30:00,Monday,"QUEENSWAY GARAGE, Toronto",Operations - Operator,6,22,A,0,January
2022-01-03,52,14:30:00,Monday,"JANE & LAWRENCE, Toronto",Operations - Operator,20,40,N,8942,January
2022-01-03,160,14:30:00,Monday,"WILSON , Toronto",Operations - Operator,19,38,A,0,January
2022-01-03,123,14:30:00,Monday,"MPOW, Toronto",Operations - Operator,6,8,A,0,January
2022-01-03,52,14:30:00,Monday,"LAWRENCE & JANE, Toronto",Operations - Operator,20,40,E,8902,January
2022-01-03,108,14:30:00,Monday,"ARROW ROAD GARAGE, Toronto",Mechanical,10,20,A,8934,January
2022-01-03,52,14:30:00,Monday,"LAWRENCE & JANE, Toronto",Operations - Operator,16,32,E,3519,January
2022-01-03,984,14:30:00,Monday,"SHEPPARD WEST , Toronto",Operations - Operator,9,18,W,3533,January
2022-01-03,989,14:30:00,Monday,"UNKNOWN, Toronto",Operations - Operator,9,19,A,0,January
2022-01-03,939,14:30:00,Monday,"FINCH & KENNEDY, Toronto",Operations - Operator,9,17,A,3284,January
2022-01-03,107,14:30:00,Monday,"SHEPPARD WEST , Toronto",Operations - Operator,10,20,A,0,January
2022-01-03,89,14:30:00,Monday,"WESTON & ALBION, Toronto",Operations - Operator,9,10,A,0,January
2022-01-03,24,15:00:00,Monday,"VICTORIA PARK , Toronto",Operations - Operator,8,18,N,9217,January
2022-01-03,107,15:00:00,Monday,"WILSON GARAGE, Toronto",Collision - TTC,14,28,W,8195,January
2022-01-03,927,15:00:00,Monday,"KIPLING , Toronto",Operations - Operator,8,15,A,0,January
2022-01-03,24,15:00:00,Monday,"VICTORIA PARK & LAWR, Toronto",Emergency Services,10,20,S,8596,January
2022-01-03,900,15:00:00,Monday,"LPSN, Toronto",Operations - Operator,8,14,A,0,January
2022-01-03,57,15:00:00,Monday,"KENNEDY , Toronto",Operations - Operator,14,28,N,3128,January
2022-01-03,36,15:00:00,Monday,"ST BASIL SCHOOL, Toronto",Operations - Operator,6,12,A,9133,January
2022-01-03,36,15:00:00,Monday,"FINCH & ARROW, Toronto",Operations - Operator,34,34,A,0,January
2022-01-03,984,15:00:00,Monday,"SHEPPARD & RIVALDA, Toronto",Operations - Operator,9,9,A,0,January
2022-01-03,44,15:00:00,Monday,"CSSL, Toronto",Operations - Operator,5,11,A,0,January
2022-01-03,36,15:00:00,Monday,"UNKNOWN, Toronto",Operations - Operator,5,10,A,3545,January
2022-01-03,86,15:00:00,Monday,"KENNEDY , Toronto",Operations - Operator,15,30,A,1340,January
2022-01-03,15,15:00:00,Monday,"SHGD, Toronto",Operations - Operator,14,32,A,0,January
2022-01-03,86,15:00:00,Monday,"KENNEDY , Toronto",Operations - Operator,15,30,A,1321,January
2022-01-03,52,15:30:00,Monday,"PEARSON AIRPORT - TERM, Toronto",Operations - Operator,10,23,A,0,January
2022-01-03,952,15:30:00,Monday,"PEARSON AIRPORT - TERM, Toronto",Operations - Operator,12,23,A,0,January
2022-01-03,109,15:30:00,Monday,"EGLINTON WEST , Toronto",Operations - Operator,25,50,A,0,January
2022-01-03,111,15:30:00,Monday,"KIPLING , Toronto",Operations - Operator,13,26,A,3348,January
2022-01-03,165,15:30:00,Monday,"FINCH & WESTON, Toronto",Operations - Operator,8,16,A,3565,January
2022-01-03,165,15:30:00,Monday,"FINCH & WESTON, Toronto",Operations - Operator,8,11,A,0,January
2022-01-03,90,15:30:00,Monday,"OAKWOOD & VAUGHAN, Toronto",Operations - Operator,6,12,A,0,January
2022-01-03,11,15:30:00,Monday,"SUNNYBROOK HOSPITAL, Toronto",Mechanical,18,34,S,6880,January
2022-01-03,98,15:30:00,Monday,"YONGE & STEELES, Toronto",Operations - Operator,20,40,S,8302,January
2022-01-03,7,15:30:00,Monday,"BATHURST , Toronto",Operations - Operator,10,20,A,8134,January
2022-01-03,984,15:30:00,Monday,"SHEPPARD-YONGE , Toronto",Operations - Operator,9,18,A,0,January
2022-01-03,52,16:00:00,Monday,"LAWRENCE , Toronto",Operations - Operator,16,24,A,0,January
2022-01-03,54,16:00:00,Monday,"EGLINTON , Toronto",Operations - Operator,11,22,A,0,January
2022-01-03,122,16:00:00,Monday,"ROYWOOD & FENSIDE, Toronto",Emergency Services,14,28,W,3319,January
2022-01-03,939,16:00:00,Monday,"UNKMNOWN, Toronto",Operations - Operator,6,12,A,3239,January
2022-01-03,36,16:00:00,Monday,"FSWS, Toronto",Operations - Operator,5,10,A,8895,January
2022-01-03,924,16:00:00,Monday,"VICTORIA PARK , Toronto",Mechanical,9,19,A,8496,January
2022-01-03,939,16:00:00,Monday,"FINCH , Toronto",Operations - Operator,6,12,A,3258,January
2022-01-03,52,16:00:00,Monday,"LAWRENCE , Toronto",Mechanical,20,40,W,3633,January
2022-01-03,32,16:00:00,Monday,"EGLINTON & KEELE, Toronto",Mechanical,10,20,A,3732,January
2022-01-03,937,16:00:00,Monday,"ISTN, Toronto",Operations - Operator,12,25,A,0,January
2022-01-03,63,16:00:00,Monday,"KING & ATLANTIC, Toronto",Operations - Operator,10,20,A,8368,January
